Station Name,City,State,Date,AQI,Treated
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,7,261,0
"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,7,309,0
"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,7,170,0
"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,7,249,0
"Muradpur, Patna - BSPCB",Patna,Bihar,7,224,0
"Rajbansi Nagar, Patna - BSPCB",Patna,Bihar,7,250,0
"Samanpura, Patna - BSPCB",Patna,Bihar,7,331,0
"Mariam Nagar, Purnia - BSPCB",Purnia,Bihar,7,198,0
"Dangi Tola, Rajgir - BSPCB",Rajgir,Bihar,7,238,0
"Police Line, Saharsa - BSPCB",Saharsa,Bihar,7,298,0
"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,Bihar,7,246,0
"Dada Peer, Sasaram - BSPCB",Sasaram,Bihar,7,182,0
"Chitragupta Nagar, Siwan - BSPCB",Siwan,Bihar,7,112,0
"Sector 22, Chandigarh - CPCC",Chandigarh,Chandigarh,7,251,0
"Sector-25, Chandigarh - CPCC",Chandigarh,Chandigarh,7,229,0
"Sector-53, Chandigarh - CPCC",Chandigarh,Chandigarh,7,278,0
"32Bungalows, Bhilai - CECB",Bhilai,Chhattisgarh,7,78,0
"Civic Center, Bhilai - Bhilai Steel Plant",Bhilai,Chhattisgarh,7,88,0
"Hathkhoj, Bhilai - CECB",Bhilai,Chhattisgarh,7,102,0
"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,7,77,0
"Nawapara SECL Colony, Chhal - CECB",Chhal,Chhattisgarh,7,73,0
"Rampur, Korba - CECB",Korba,Chhattisgarh,7,69,0
"Urja Nagar, Korba - CECB",Korba,Chhattisgarh,7,56,0
"OP Jindal School, Kunjemura - CECB",Kunjemura,Chhattisgarh,7,89,0
"Govt. Higher Secondary School, Milupara - CECB",Milupara,Chhattisgarh,7,98,0
"AIIMS, Raipur - CECB",Raipur,Chhattisgarh,7,109,0
"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,7,88,0
"Krishak Nagar, Raipur - CECB",Raipur,Chhattisgarh,7,96,0
"Siltara Phase-II, Raipur - CECB",Raipur,Chhattisgarh,7,126,0
"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,Chhattisgarh,7,88,0
"Alipur, Delhi - DPCC",Delhi,Delhi,7,327,1
"Anand Vihar, Delhi - DPCC",Delhi,Delhi,7,356,1
"Ashok Vihar, Delhi - DPCC",Delhi,Delhi,7,336,1
"Aya Nagar, Delhi - IMD",Delhi,Delhi,7,276,1
"Bawana, Delhi - DPCC",Delhi,Delhi,7,339,1
"Burari Crossing, Delhi - IMD",Delhi,Delhi,7,311,1
"CRRI Mathura Road, Delhi - IMD",Delhi,Delhi,7,264,1
"Chandni Chowk, Delhi - IITM",Delhi,Delhi,7,268,1
"DTU, Delhi - CPCB",Delhi,Delhi,7,306,1
"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,Delhi,7,287,1
"Dwarka-Sector 8, Delhi - DPCC ",Delhi,Delhi,7,305,1
"IGI Airport (T3), Delhi - IMD",Delhi,Delhi,7,286,1
"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,Delhi,7,333,1
"ITO, Delhi - CPCB",Delhi,Delhi,7,258,1
"Jahangirpuri, Delhi - DPCC",Delhi,Delhi,7,347,1
"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,Delhi,7,256,1
"Lodhi Road, Delhi - IITM",Delhi,Delhi,7,95,1
"Lodhi Road, Delhi - IMD",Delhi,Delhi,7,240,1
"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,7,294,1
"Mandir Marg, Delhi - DPCC",Delhi,Delhi,7,286,1
"Mundka, Delhi - DPCC",Delhi,Delhi,7,362,1
"NSIT Dwarka, Delhi - CPCB",Delhi,Delhi,7,247,1
"Najafgarh, Delhi - DPCC",Delhi,Delhi,7,300,1
"Narela, Delhi - DPCC",Delhi,Delhi,7,330,1
"Nehru Nagar, Delhi - DPCC",Delhi,Delhi,7,325,1
"North Campus, DU, Delhi - IMD",Delhi,Delhi,7,303,1
"Okhla Phase-2, Delhi - DPCC",Delhi,Delhi,7,285,1
"Patparganj, Delhi - DPCC",Delhi,Delhi,7,304,1
"Punjabi Bagh, Delhi - DPCC",Delhi,Delhi,7,335,1
"Pusa, Delhi - DPCC",Delhi,Delhi,7,279,1
"Pusa, Delhi - IMD",Delhi,Delhi,7,279,1
"R K Puram, Delhi - DPCC",Delhi,Delhi,7,293,1
"Rohini, Delhi - DPCC",Delhi,Delhi,7,337,1
"Shadipur, Delhi - CPCB",Delhi,Delhi,7,363,1
"Sirifort, Delhi - CPCB",Delhi,Delhi,7,285,1
"Sonia Vihar, Delhi - DPCC",Delhi,Delhi,7,344,1
"Sri Aurobindo Marg, Delhi - DPCC",Delhi,Delhi,7,261,1
"Vivek Vihar, Delhi - DPCC",Delhi,Delhi,7,347,1
"Wazirpur, Delhi - DPCC",Delhi,Delhi,7,351,1
"Chandkheda, Ahmedabad - IITM",Ahmedabad,Gujarat,7,133,0
"Gyaspur, Ahmedabad - IITM",Ahmedabad,Gujarat,7,297,0
"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,7,130,0
"Raikhad, Ahmedabad - IITM",Ahmedabad,Gujarat,7,131,0
"Rakhial, Ahmedabad - IITM",Ahmedabad,Gujarat,7,160,0
"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,7,275,0
"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,7,124,0
"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,7,148,0
"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",Ahmedabad,Gujarat,7,159,0
"GIDC, Ankleshwar - GPCB",Ankleshwar,Gujarat,7,194,0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,7,166,0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,7,168,0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,7,120,0
"GIDC, Nandesari - Nandesari Ind. Association",Nandesari,Gujarat,7,172,0
"Science Center, Surat - SMC",Surat,Gujarat,7,166,0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,7,166,0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,7,115,0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,7,211,0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,7,262,0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,7,159,0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,7,228,0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,7,259,0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,7,219,0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,7,216,0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,7,234,0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,7,202,0
"Sector- 16A, Faridabad - HSPCB",Faridabad,Haryana,7,219,0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,7,219,0
"NISE Gwal Pahari, Gurugram - IMD",Gurugram,Haryana,7,275,0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,7,219,0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,7,232,0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,7,212,0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,7,261,0
"Police Lines, Jind - HSPCB",Jind,Haryana,7,217,0
"Rishi Nagar, Kaithal - HSPCB",Kaithal,Haryana,7,256,0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,7,221,0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra ,Haryana,7,209,0
"General Hospital, Mandikhera - HSPCB",Mandikhera,Haryana,7,110,0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,7,169,0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,7,172,0
"Shyam Nagar, Palwal - HSPCB",Palwal ,Haryana,7,64,0
"Sector-6, Panchkula - HSPCB ",Panchkula,Haryana,7,159,0
"Sector-18, Panipat - HSPCB",Panipat,Haryana,7,307,0
"MD University, Rohtak - HSPCB",Rohtak,Haryana,7,220,0
"F-Block, Sirsa - HSPCB",Sirsa,Haryana,7,327,0
"Murthal, Sonipat - HSPCB",Sonipat,Haryana,7,283,0
"Gobind Pura, Yamuna Nagar - HSPCB",Yamuna Nagar,Haryana,7,243,0
"HIMUDA Complex Phase-1, Baddi - HPPCB",Baddi,Himachal Pradesh,7,109,0
"Rajbagh, Srinagar - JKSPCB",Srinagar,Jammu and Kashmir,7,83,0
"Kalakusuma, Dhanbad - DMC",Dhanbad,Jharkhand,7,233,0
"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,7,339,0
"Tata Stadium, Jorapokhar - JSPCB",Jorapokhar,Jharkhand,7,128,0
"Mohalbani Ghat, Pathardih - DMC",Pathardih,Jharkhand,7,233,0
"Vidayagiri, Bagalkot - KSPCB",Bagalkot,Karnataka,7,46,0
"Ramteerth Nagar, Belgaum - KSPCB",Belgaum,Karnataka,7,85,0
"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,7,88,0
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,7,85,0
"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,7,104,0
"City Railway Station, Bengaluru - KSPCB",Bengaluru,Karnataka,7,85,0
"Hebbal, Bengaluru - KSPCB",Bengaluru,Karnataka,7,88,0
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,7,67,0
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,Karnataka,7,89,0
"Jigani, Bengaluru - KSPCB",Bengaluru,Karnataka,7,81,0
"Kasturi Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,7,61,0
"Peenya, Bengaluru - CPCB",Bengaluru,Karnataka,7,73,0
"RVCE-Mailasandra, Bengaluru - KSPCB",Bengaluru,Karnataka,7,104,0
"Sanegurava Halli, Bengaluru - KSPCB",Bengaluru,Karnataka,7,85,0
"Shivapura_Peenya, Bengaluru - KSPCB",Bengaluru,Karnataka,7,94,0
"Silk Board, Bengaluru - KSPCB",Bengaluru,Karnataka,7,90,0
"Naubad, Bidar - KSPCB",Bidar,Karnataka,7,130,0
"Urban, Chamarajanagar - KSPCB",Chamarajanagar,Karnataka,7,40,0
"Chikkaballapur Rural, Chikkaballapur - KSPCB",Chikkaballapur,Karnataka,7,99,0
"Kalyana Nagara, Chikkamagaluru - KSPCB",Chikkamagaluru,Karnataka,7,56,0
"Devaraj Urs Badavane, Davanagere - KSPCB",Davanagere,Karnataka,7,115,0
"Kalabhavan, Dharwad - KSPCB",Dharwad,Karnataka,7,78,0
"Panchal Nagar, Gadag - KSPCB",Gadag,Karnataka,7,80,0
"B.Katihalli, Hassan - KSPCB",Hassan,Karnataka,7,85,0
"Ashwini Nagar, Haveri - KSPCB",Haveri,Karnataka,7,53,0
"Deshpande Nagar, Hubballi - KSPCB",Hubballi,Karnataka,7,217,0
"Lingaraj Nagar, Hubballi - KSPCB",Hubballi,Karnataka,7,50,0
"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",Kalaburagi,Karnataka,7,118,0
"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,7,49,0
"KHB Colony, Karwar - KSPCB",Karwar,Karnataka,7,83,0
"Tamaka Ind. Area, Kolar - KSPCB",Kolar,Karnataka,7,44,0
"Diwator Nagar, Koppal - KSPCB",Koppal,Karnataka,7,72,0
"Stuart Hill, Madikeri - KSPCB",Madikeri,Karnataka,7,22,0
"Kadri, Mangalore - KSPCB",Mangalore,Karnataka,7,85,0
"Hebbal 1st Stage, Mysuru - KSPCB",Mysuru,Karnataka,7,63,0
"Haji Colony, Raichur - KSPCB",Raichur,Karnataka,7,136,0
"Vijay Nagar, Ramanagara - KSPCB",Ramanagara,Karnataka,7,77,0
"Vinoba Nagara, Shivamogga - KSPCB",Shivamogga,Karnataka,7,56,0
"Thimmalapura, Tumakuru - KSPCB",Tumakuru,Karnataka,7,85,0
"Brahmagiri, Udupi - KSPCB",Udupi,Karnataka,7,93,0
"Ibrahimpur, Vijayapura - KSPCB",Vijayapura,Karnataka,7,37,0
"Collector Office, Yadgir - KSPCB",Yadgir,Karnataka,7,235,0
"Udyogamandal, Eloor - Kerala PCB",Eloor,Kerala,7,74,0
"Kacheripady, Ernakulam - Kerala PCB",Ernakulam,Kerala,7,59,0
"Thavakkara, Kannur - Kerala PCB",Kannur,Kerala,7,31,0
"Vyttila, Kochi - Kerala PCB",Kochi,Kerala,7,59,0
"Polayathode, Kollam - Kerala PCB",Kollam,Kerala,7,59,0
"Palayam, Kozhikode - Kerala PCB",Kozhikode,Kerala,7,59,0
"Kariavattom, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,Kerala,7,65,0
"Plammoodu, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,Kerala,7,78,0
"Corporation Ground, Thrissur - Kerala PCB",Thrissur,Kerala,7,48,0
"Idgah Hills, Bhopal - MPPCB",Bhopal,Madhya Pradesh,7,177,0
"Paryavaran Parisar, Bhopal - MPPCB",Bhopal,Madhya Pradesh,7,193,0
"T T Nagar, Bhopal - MPPCB",Bhopal,Madhya Pradesh,7,198,0
"Shrivastav Colony, Damoh - MPPCB",Damoh,Madhya Pradesh,7,192,0
"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,7,120,0
"City Center, Gwalior - MPPCB",Gwalior,Madhya Pradesh,7,150,0
"Deen Dayal Nagar, Gwalior - MPPCB",Gwalior,Madhya Pradesh,7,181,0
"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,7,170,0
"Phool Bagh, Gwalior - Mondelez Ind. Food",Gwalior,Madhya Pradesh,7,134,0
"Airport Area, Indore - IMC",Indore,Madhya Pradesh,7,134,0
"Chhoti Gwaltoli, Indore - MPPCB",Indore,Madhya Pradesh,7,161,0
"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,7,70,0
"Regional Park, Indore - IMC",Indore,Madhya Pradesh,7,74,0
"Residency Area, Indore - IMC",Indore,Madhya Pradesh,7,103,0
"Vijay Nagar Scheme-78, Indore - Glenmark",Indore,Madhya Pradesh,7,52,0
"Govindh Bhavan Colony, Jabalpur - JMC",Jabalpur,Madhya Pradesh,7,77,0
"Gupteshwar, Jabalpur - JMC",Jabalpur,Madhya Pradesh,7,110,0
"Marhatal, Jabalpur - MPPCB",Jabalpur,Madhya Pradesh,7,130,0
"Suhagi, Jabalpur - JMC",Jabalpur,Madhya Pradesh,7,101,0
"Gole Bazar, Katni - MPPCB",Katni,Madhya Pradesh,7,206,0
"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,7,64,0
"Sector-D Industrial Area, Mandideep - MPPCB",Mandideep,Madhya Pradesh,7,222,0
"Sector-2 Industrial Area, Pithampur - MPPCB",Pithampur,Madhya Pradesh,7,185,0
"Shasthri Nagar, Ratlam - IPCA Lab",Ratlam,Madhya Pradesh,7,168,0
"Civil Lines, Sagar - MPPCB",Sagar,Madhya Pradesh,7,134,0
"Deen Dayal Nagar, Sagar - MPPCB",Sagar,Madhya Pradesh,7,67,0
"Bandhavgar Colony, Satna - Birla Cement",Satna,Madhya Pradesh,7,76,0
"Suryakiran Bhawan NCL, Singrauli - MPPCB",Singrauli,Madhya Pradesh,7,134,0
"Mahakaleshwar Temple, Ujjain - MPPCB",Ujjain,Madhya Pradesh,7,104,0
"Tarakpur, Ahmednagar - MPCB",Ahmednagar,Maharashtra,7,123,0
"Ramdaspeth, Akola - MPCB",Akola,Maharashtra,7,160,0
"Shivneri Colony, Amravati - MPCB",Amravati,Maharashtra,7,113,0
"Shri Shivaji Science College, Amaravati - MPCB",Amravati,Maharashtra,7,118,0
"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,7,143,0
"More Chowk Waluj, Aurangabad - MPCB",Aurangabad,Maharashtra,7,42,0
"Rachnakar Colony, Aurangabad - MPCB",Aurangabad,Maharashtra,7,162,0
"Katrap, Badlapur - MPCB",Badlapur,Maharashtra,7,174,0
"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,7,195,0
"Gokul Nagar, Bhiwandi - MPCB",Bhiwandi,Maharashtra,7,209,0
"Khaira, Boisar - MPCB",Boisar,Maharashtra,7,272,0
"Chauhan Colony, Chandrapur - MPCB",Chandrapur,Maharashtra,7,189,0
"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,7,189,0
"Deopur, Dhule - MPCB",Dhule,Maharashtra,7,249,0
"Prabhat Colony, Jalgaon - MPCB",Jalgaon,Maharashtra,7,250,0
"Old MIDC, Jalna - MPCB",Jalna,Maharashtra,7,106,0
"Khadakpada, Kalyan - MPCB",Kalyan,Maharashtra,7,124,0
"Pimpleshwar Mandir, Kalyan - MPCB",Kalyan,Maharashtra,7,178,0
"Shivaji University, Kolhapur - MPCB",Kolhapur,Maharashtra,7,194,0
"Sinchan Bhavan, Kolhapur - MPCB",Kolhapur,Maharashtra,7,189,0
"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,7,193,0
"Kamble Tarf Birwadi, Mahad - MPCB",Mahad,Maharashtra,7,189,0
"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,7,232,0
"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,7,215,0
"Bandra Kurla Complex, Mumbai - IITM",Mumbai,Maharashtra,7,189,0
"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,Maharashtra,7,239,0
"Bandra, Mumbai - MPCB",Mumbai,Maharashtra,7,189,0
"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,7,269,0
"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,7,112,0
"Byculla, Mumbai - BMC",Mumbai,Maharashtra,7,202,0
"Chakala-Andheri East, Mumbai - IITM",Mumbai,Maharashtra,7,189,0
"Chembur, Mumbai - MPCB",Mumbai,Maharashtra,7,258,0
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,Maharashtra,7,140,0
"Colaba, Mumbai - MPCB",Mumbai,Maharashtra,7,140,0
"Deonar, Mumbai - IITM",Mumbai,Maharashtra,7,189,0
"Ghatkopar, Mumbai - BMC",Mumbai,Maharashtra,7,285,0
"Kandivali East, Mumbai - MPCB",Mumbai,Maharashtra,7,123,0
"Kandivali West, Mumbai - BMC",Mumbai,Maharashtra,7,189,0
"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,Maharashtra,7,185,0
"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,Maharashtra,7,124,0
"Kurla, Mumbai - MPCB",Mumbai,Maharashtra,7,135,0
"Malad West, Mumbai - IITM",Mumbai,Maharashtra,7,260,0
"Mazgaon, Mumbai - IITM",Mumbai,Maharashtra,7,222,0
"Mindspace-Malad West, Mumbai - MPCB",Mumbai,Maharashtra,7,160,0
"Mulund West, Mumbai - MPCB",Mumbai,Maharashtra,7,141,0
"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,Maharashtra,7,280,0
"Powai, Mumbai - MPCB",Mumbai,Maharashtra,7,150,0
"Sewri, Mumbai - BMC",Mumbai,Maharashtra,7,233,0
"Shivaji Nagar, Mumbai - BMC",Mumbai,Maharashtra,7,189,0
"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,Maharashtra,7,246,0
"Sion, Mumbai - MPCB",Mumbai,Maharashtra,7,144,0
"Vasai West, Mumbai - MPCB",Mumbai,Maharashtra,7,180,0
"Vile Parle West, Mumbai - MPCB",Mumbai,Maharashtra,7,146,0
"Worli, Mumbai - MPCB",Mumbai,Maharashtra,7,189,0
"Ambazari, Nagpur - MPCB",Nagpur,Maharashtra,7,158,0
"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,7,165,0
"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,Maharashtra,7,136,0
"Ram Nagar, Nagpur - MPCB",Nagpur,Maharashtra,7,139,0
"Sneh Nagar, Nanded - MPCB",Nanded,Maharashtra,7,157,0
"Gangapur Road, Nashik - MPCB",Nashik,Maharashtra,7,324,0
"Hirawadi, Nashik - MPCB",Nashik,Maharashtra,7,229,0
"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,7,250,0
"Pandav Nagari, Nashik - MPCB",Nashik,Maharashtra,7,271,0
"Airoli, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,189,0
"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,188,0
"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,139,0
"Nerul, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,143,0
"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,152,0
"Sector-19A Nerul, Navi Mumbai - IITM",Navi Mumbai,Maharashtra,7,189,0
"Sector-2E Kalamboli, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,189,0
"Tondare-Taloja, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,7,113,0
"Masoom Colony, Parbhani - MPCB",Parbhani,Maharashtra,7,288,0
"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,7,303,0
"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,7,178,0
"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,7,277,0
"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,7,315,0
"Alandi, Pune - IITM",Pune,Maharashtra,7,263,0
"Bhosari, Pune - IITM",Pune,Maharashtra,7,189,0
"Bhumkar Nagar, Pune - IITM",Pune,Maharashtra,7,250,0
"Hadapsar, Pune - IITM",Pune,Maharashtra,7,152,0
"Karve Road, Pune - MPCB",Pune,Maharashtra,7,179,0
"Katraj Dairy, Pune - MPCB",Pune,Maharashtra,7,173,0
"MIT-Kothrud, Pune - IITM",Pune,Maharashtra,7,189,0
"Mhada Colony, Pune - IITM",Pune,Maharashtra,7,168,0
"Panchawati_Pashan, Pune - IITM",Pune,Maharashtra,7,189,0
"Revenue Colony-Shivajinagar, Pune - IITM",Pune,Maharashtra,7,216,0
"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,7,301,0
"Transport Nagar-Nigdi, Pune - IITM",Pune,Maharashtra,7,189,0
"Vijay Nagar, Sangli - MPCB",Sangli,Maharashtra,7,87,0
"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,Maharashtra,7,189,0
"Ratandeep Housing Society, Solapur - MPCB",Solapur,Maharashtra,7,216,0
"Solapur, Solapur - MPCB",Solapur,Maharashtra,7,114,0
"Kasarvadavali, Thane - MPCB",Thane,Maharashtra,7,153,0
"Upvan Fort, Thane - MPCB",Thane,Maharashtra,7,189,0
"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,7,182,0
"Bolinj, Virar - MPCB",Virar,Maharashtra,7,204,0
"DM College of Science, Imphal - Manipur PCB",Imphal,Manipur,7,103,0
"Manipur University, Imphal - Manipur PCB",Imphal,Manipur,7,103,0
"JN Stadium, Shillong - Meghalaya PCB",Shillong,Meghalaya,7,48,0
"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,7,48,0
"Sikulpuikawn, Aizawl - Mizoram PCB",Aizawl,Mizoram,7,42,0
"PWD Juction, Kohima - NPCB",Kohima,Nagaland,7,62,0
"Hakimapada, Angul - OSPCB",Angul,Odisha,7,239,0
"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,7,221,0
"Forest Office, Barbil - OSPCB",Barbil,Odisha,7,174,0
"Meher Colony, Baripada - OSPCB",Baripada,Odisha,7,172,0
"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,7,196,0
"Patia, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,7,209,0
"Tata Township, Bileipada - OSPCB",Bileipada,Odisha,7,217,0
"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,7,109,0
"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,7,183,0
"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,7,195,0
"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,7,74,0
"Dabuna, Nayagarh - OSPCB",Nayagarh,Odisha,7,123,0
"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,7,164,0
"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,7,294,0
"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,7,278,0
"Sector-2, Rourkela - OSPCB",Rourkela,Odisha,7,192,0
"OMC Colony, Suakati - OSPCB",Suakati,Odisha,7,196,0
"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,7,201,0
"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,7,211,0
"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,7,80,0
"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,7,145,0
"Hardev Nagar, Bathinda - PPCB",Bathinda,Punjab,7,178,0
"Civil Line, Jalandhar - PPCB",Jalandhar,Punjab,7,166,0
"Kalal Majra, Khanna - PPCB",Khanna,Punjab,7,197,0
"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,Punjab,7,166,0
"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,Punjab,7,274,0
"Model Town, Patiala - PPCB",Patiala,Punjab,7,170,0
"Ratanpura, Rupnagar - Ambuja Cements",Rupnagar,Punjab,7,131,0
"Civil Lines,  Ajmer - RSPCB",Ajmer,Rajasthan,7,93,0
"Moti Doongri, Alwar - RSPCB",Alwar,Rajasthan,7,101,0
"Rati Talai, Banswara - RSPCB",Banswara,Rajasthan,7,158,0
"Bamboliya, Baran - RSPCB",Baran,Rajasthan,7,236,0
"Railway Colony, Barmer - RSPCB",Barmer,Rajasthan,7,99,0
"Krishna Nagar, Bharatpur - RSPCB",Bharatpur,Rajasthan,7,98,0
"Pratap Nagar, Bhilwara - RSPCB",Bhilwara,Rajasthan,7,158,0
"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,7,165,0
"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,7,192,0
"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,7,251,0
"New Colony, Bundi - RSPCB",Bundi,Rajasthan,7,174,0
"Shastri Nagar, Chittorgarh - RSPCB",Chittorgarh,Rajasthan,7,242,0
"Subash Chowk, Churu - RSPCB",Churu,Rajasthan,7,189,0
"Khatikan Mohalla, Dausa - RSPCB",Dausa,Rajasthan,7,179,0
"Raja Ganj, Dholpur - RSPCB",Dholpur,Rajasthan,7,73,0
"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,7,200,0
"Housing Board, Hanumangarh - RSPCB",Hanumangarh,Rajasthan,7,343,0
"Adarsh Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,7,128,0
"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,7,261,0
"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,7,204,0
